"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000172137.20",16.0577129767528,1.71196041889114,0.384641356149977,4.45079654467428,8.55523660413906e-06,0.00227642624269563,"CALB2"
"ENSG00000179364.16",3872.69447650236,0.308546628441401,0.0695202388501452,4.43822739312635,9.07027675038538e-06,0.00238817481047552,"PACS2"
"ENSG00000185813.12",1252.66488344418,0.621596926602956,0.140175174684917,4.43442947726063,9.23164320596143e-06,0.00238817481047552,"PCYT2"
"ENSG00000204882.5",27.7745138461022,-1.82784992208372,0.412188936535236,-4.43449534926434,9.22882119707115e-06,0.00238817481047552,"GPR20"
"ENSG00000110092.5",12867.7916010426,-0.811717896787794,0.183650425213612,-4.41990752726899,9.8743145455923e-06,0.00253099517513122,"CCND1"
"ENSG00000144451.20",606.791821699482,0.509305015544359,0.115630172334296,4.40460310023511,1.05977729783578e-05,0.00269020726420389,"SPAG16"
"ENSG00000307822.1",23.668751051973,1.40352360498107,0.318782375119909,4.40276412537906,1.06880348733538e-05,0.00269020726420389,""
"ENSG00000180806.5",21.0022845883541,-3.29432601416225,0.749334009311216,-4.39633857962803,1.10092163466043e-05,0.00274630799560517,"HOXC9"
"ENSG00000262655.5",337.565189242356,-1.62952940874009,0.371033608395028,-4.39186470408682,1.12382628143432e-05,0.00277863561743304,"SPON1"
"ENSG00000101825.8",572.583406376451,-2.02418037643588,0.461488297194215,-4.38620088254159,1.15347600915607e-05,0.00280234488867924,"MXRA5"
"ENSG00000142089.18",914.485851900772,-1.6655978319455,0.379716187257061,-4.38642830577544,1.15227120893564e-05,0.00280234488867924,"IFITM3"
"ENSG00000233608.6",5.85101196668523,-2.36925971425138,0.54052590672416,-4.38324913714165,1.16922270694844e-05,0.00281611320770969,"TWIST2"
"ENSG00000136436.17",954.697319748282,-0.449216176450749,0.102538212259198,-4.38096360911005,1.1815560575635e-05,0.00282149527284331,"CALCOCO2"
"ENSG00000204711.10",3.99748250371817,-3.33413408766664,0.761663679177071,-4.37743610312226,1.20083549189399e-05,0.00284323244135816,"CFAP95"
"ENSG00000167157.12",12.0909119247848,-1.97871779816945,0.452934510259766,-4.36866203247491,1.2501004986009e-05,0.00290823564742123,"PRRX2"
"ENSG00000196711.9",5.66955924452636,-2.29326756059002,0.524868400312647,-4.36922390302787,1.24688873808509e-05,0.00290823564742123,"ALKAL1"
"ENSG00000231107.3",34.4369287493517,1.74421734303781,0.39940653341012,4.36702256256485,1.2595172101291e-05,0.00290823564742123,"LINC01508"
"ENSG00000082196.22",317.179704308668,-1.43827977622407,0.330301343196691,-4.35444725202824,1.33403096685941e-05,0.0029817192946468,"C1QTNF3"
"ENSG00000144476.7",1071.28740544196,1.22239710168727,0.280563089571785,4.35694197534313,1.31892214479063e-05,0.0029817192946468,"ACKR3"
"ENSG00000250846.7",18.5916207927455,1.81691927716573,0.417097952614069,4.35609732864568,1.32401921578074e-05,0.0029817192946468,"EPHA5-AS1"
"ENSG00000278952.1",48.7213719222957,0.75300903821518,0.172746015263371,4.35905301240746,1.30626469824983e-05,0.0029817192946468,""
"ENSG00000122592.8",16.701482070516,-2.97938716024139,0.685166001841146,-4.34841651838433,1.37123995073209e-05,0.00304056134789712,"HOXA7"
"ENSG00000164591.15",32.9374161456296,-1.46429259359194,0.33735926175513,-4.34045470094366,1.42188179692495e-05,0.00312802799403829,"MYOZ3"
"ENSG00000171843.17",1195.2995875641,-1.10296880240719,0.255228743951473,-4.32149132315949,1.54978147389684e-05,0.00335653834102355,"MLLT3"
"ENSG00000233223.6",129.82724638475,-0.477151633209056,0.110390537852356,-4.32239612644368,1.54343754541599e-05,0.00335653834102355,"MPDU1-AS1"
"ENSG00000269190.7",363.080688962419,-0.779450463273439,0.180468763495675,-4.31903254710402,1.56714671647833e-05,0.00336803939320678,"FBXO17"
"ENSG00000128652.13",69.942016358254,-2.61600797113535,0.609051657349698,-4.29521525730505,1.7452391193425e-05,0.00369808675464125,"HOXD3"
"ENSG00000143036.18",65.4415338895902,-0.826690396070621,0.192478852607476,-4.2949673944519,1.74719013426624e-05,0.00369808675464125,"SLC44A3"
"ENSG00000232040.5",136.990333078956,-0.634336063562449,0.147883531216985,-4.28943005581675,1.7913221464123e-05,0.00376298868034685,"SCAND3"
"ENSG00000170801.11",36.9210787239257,-1.38833017093308,0.324656873976268,-4.27629994070158,1.90025164239341e-05,0.00395712222973772,"HTRA3"
"ENSG00000287064.1",15.9155340797801,-0.955486766569319,0.223509885823158,-4.27491948756712,1.91206378544183e-05,0.00395712222973772,""
"ENSG00000188372.15",59.1488352435444,1.91796465732936,0.450150317935738,4.2607204325093,2.03768994732817e-05,0.00418610437047072,"ZP3"
"ENSG00000153993.15",452.980400695565,-1.65842795963185,0.390511882013043,-4.24680537524966,2.16840164437553e-05,0.00442211485709547,"SEMA3D"
"ENSG00000272729.1",5.19643771644933,-3.09706583708623,0.729676869236918,-4.24443471851462,2.19145151895044e-05,0.00443673652086641,""
"ENSG00000140873.16",28.1882899722979,-1.80655440009527,0.425994558583637,-4.24079219720968,2.22732273318524e-05,0.00447691869370233,"ADAMTS18"
"ENSG00000120094.9",17.6806646334633,-2.8157309864966,0.664388545659599,-4.23807876413818,2.25440684757273e-05,0.00449899092245247,"HOXB1"
"ENSG00000091592.17",31.2740754228631,-2.36480273162804,0.558304657007829,-4.23568512629276,2.278558871183e-05,0.00450622893120078,"NLRP1"
"ENSG00000120075.6",155.433295923161,-2.74514465384539,0.648275953152103,-4.23453105193507,2.2902913784692e-05,0.00450622893120078,"HOXB5"
"ENSG00000175161.14",374.488209695877,1.35321532483591,0.320039712173139,4.22827315912544,2.35491779960878e-05,0.00460098240582306,"CADM2"
"ENSG00000255323.7",7.53741936286778,2.12221632207585,0.50219539490442,4.22587770339821,2.38011236444382e-05,0.0046179138437636,"LINC01495"
"ENSG00000174080.13",53.9846506744098,3.17726936786128,0.752557253897479,4.22196364649502,2.42183176808843e-05,0.00463449025812483,"CTSF"
"ENSG00000288013.3",5.43694971925945,-2.2057609287486,0.522419817124141,-4.2221999557579,2.41929337081315e-05,0.00463449025812483,""
"ENSG00000095380.12",108.012991245883,-0.724030942294014,0.171778463450781,-4.21491104151986,2.49876663314236e-05,0.00474918646009281,"NANS"
"ENSG00000137203.15",114.583008693118,-2.27436823827313,0.541800047508669,-4.19779999786128,2.69520494674051e-05,0.0050879277707421,"TFAP2A"
"ENSG00000118492.19",2.65889635256946,-2.94702271238154,0.703044816600241,-4.19179921791138,2.76750873978807e-05,0.00518935749536503,"ADGB"
"ENSG00000166250.14",94.0523685357417,-1.30819790372228,0.313383672538702,-4.17442904132384,2.98734309925465e-05,0.00552737608278647,"CLMP"
"ENSG00000205795.5",44.0209651277285,-1.59967442412034,0.383195902700547,-4.17456035632621,2.98562060242226e-05,0.00552737608278647,"CYS1"
"ENSG00000225420.2",9.5417181507114,-1.43318261708257,0.343541061864909,-4.17179422250882,3.02210503309807e-05,0.00555490740261361,"EIF2AK3-AS1"
"ENSG00000113739.11",434.659568147178,-1.32247075725149,0.317423096757263,-4.16627136072205,3.09622121499806e-05,0.00565394277946607,"STC2"
"ENSG00000285928.1",8.77036711619032,-1.08949858441351,0.262142313948058,-4.15613400219467,3.23678024725695e-05,0.00587223398234493,""
"ENSG00000275954.6",6.17362185714248,-3.31374580871314,0.797685135823569,-4.15420277988741,3.26423605122193e-05,0.0058838381312961,"TBC1D3F"
"ENSG00000198948.13",140.445409012392,-0.937132023577369,0.226262077334645,-4.14179890247952,3.44592417813995e-05,0.00617151766750334,"MFAP3L"
"ENSG00000258086.2",20.5563400305204,-1.31060927813883,0.31655824397042,-4.14018368847564,3.4702782454548e-05,0.00617554801909311,"GPR84-AS1"
"ENSG00000173157.19",76.44186358073,-0.945831182332447,0.229273448056707,-4.12534111712104,3.7018566881969e-05,0.00654596038047678,"ADAMTS20"
"ENSG00000108604.19",682.061150020677,-0.461394335777619,0.111948956386848,-4.12147062973267,3.76461471843278e-05,0.00661506733448387,"SMARCD2"
"ENSG00000228031.4",13.0494178392044,1.4989924460618,0.363899035978508,4.11925368813105,3.80101490182875e-05,0.0066372847088871,""
"ENSG00000104059.6",197.674038420556,-0.954431859108256,0.232381305460089,-4.10718003850863,4.00519035228409e-05,0.00695037349394194,"ENTREP2"
"ENSG00000290439.2",5.9486668442357,-2.61593964931341,0.63745671181083,-4.10371339864362,4.06571081036313e-05,0.00696882787305125,"HSD17B7P2"
"ENSG00000300291.1",25.8582317488746,2.54832067461475,0.620940952292278,4.10396619067774,4.06126840713965e-05,0.00696882787305125,""
"ENSG00000178343.6",207.648516709005,2.12844873861932,0.518941092918412,4.10152282728158,4.10440006846206e-05,0.00699224594590009,"SHISA3"
"ENSG00000309656.1",5.89944222339189,1.60843196317837,0.392904985181813,4.09369192003019,4.24558346585698e-05,0.00718893069409565,""
"ENSG00000283538.4",16.7497177944537,1.22281597359473,0.2989312995823,4.09062542230734,4.30211480107953e-05,0.00724077020646752,""
"ENSG00000204894.4",3.85497481363756,4.82812157762308,1.18117034623616,4.08757432237275,4.35907048481111e-05,0.00729269881887052,""
"ENSG00000052850.8",82.3620612288122,-2.47554636434525,0.606251214904171,-4.08336726341497,4.43877878338035e-05,0.00738184764457521,"ALX4"
"ENSG00000297672.1",16.3887318012108,1.81181544284476,0.444205363688756,4.07877885084308,4.5272877014416e-05,0.00748449059707555,""
"ENSG00000197147.16",381.884864013822,-0.801464241818895,0.197223649315895,-4.0637329478433,4.82940774915477e-05,0.00793698959433148,"LRRC8B"
"ENSG00000259527.3",6.20370306557436,2.60418520034298,0.641181990780256,4.06153828053395,4.87504223160031e-05,0.00796513478998134,"LINC00052"
"ENSG00000214944.11",30.123401264082,-1.80299708593627,0.445160554287828,-4.05021754189501,5.11700409385026e-05,0.00831185914988851,"ARHGEF28"
"ENSG00000302260.1",9.78991076263919,1.23161957425694,0.304273167042104,4.04774297460977,5.17138880235692e-05,0.00835164345370231,""
"ENSG00000168566.14",776.635733440882,-0.362068945016352,0.0895021664527157,-4.04536514998924,5.22416307912183e-05,0.00838838461307958,"SNRNP48"
"ENSG00000149269.11",1747.75030498914,0.489529937223506,0.121186104784935,4.03948899993327,5.35677800713544e-05,0.00850847504288869,"PAK1"
"ENSG00000198355.6",964.453668854607,-0.689039223871026,0.170622417607298,-4.03838624216959,5.38201826956862e-05,0.00850847504288869,"PIM3"
"ENSG00000291112.2",38.8270582684697,-1.79419026215452,0.444323732129362,-4.0380248283298,5.39031490959339e-05,0.00850847504288869,""
"ENSG00000163428.5",1536.39715312401,-0.322571677967566,0.0799293905588441,-4.0357079631439,5.44378954537724e-05,0.00854460877012891,"LRRC58"
"ENSG00000171385.12",398.483026532623,2.06360350219819,0.511909906581659,4.03118493247798,5.54963544658999e-05,0.00866208182917753,"KCND3"
"ENSG00000298839.1",1.34398436915711,-3.38688094849512,0.841417028662953,-4.02521084446915,5.69242888398227e-05,0.00883559836608782,""
"ENSG00000069431.15",405.53454285727,0.938346830846684,0.23375815437603,4.0141779582039,5.96533283967788e-05,0.00911920718737879,"ABCC9"
"ENSG00000130513.7",548.776122105463,-1.07036552058937,0.266667946074522,-4.01385144463615,5.97359506030012e-05,0.00911920718737879,"GDF15"
"ENSG00000152208.13",52.5264273771905,-1.66083591607722,0.413755951949417,-4.01404718953811,5.96864055864633e-05,0.00911920718737879,"GRID2"
"ENSG00000188883.6",4.81888616384458,-1.62328089453941,0.404547263569103,-4.01258651515294,6.00570572489244e-05,0.00911920718737879,"KLRG2"
"ENSG00000259280.3",1018.95375862535,1.59260467977557,0.397121770623675,4.01036860123384,6.06240311522081e-05,0.00915553949384617,""
"ENSG00000121898.14",13.4310437792224,-2.59377163275644,0.647488548832545,-4.00589576052448,6.17828930571131e-05,0.00918166089958875,"CPXM2"
"ENSG00000126106.14",244.33576487835,0.373304765718002,0.093145345426854,4.00776618528034,6.12957588207801e-05,0.00918166089958875,"TMEM53"
"ENSG00000155511.19",2841.88729416696,1.05551080805591,0.263464633782253,4.0062713272107,6.16847871693115e-05,0.00918166089958875,"GRIA1"
"ENSG00000272505.1",82.0279277707789,0.619985452490192,0.154870221541234,4.00325799446939,6.24761064987483e-05,0.00923555523528322,""
"ENSG00000189362.13",103.916445313454,-0.431283856975223,0.107819704468407,-4.00004673636994,6.33299753575856e-05,0.00926374964144285,"NEMP2"
"ENSG00000197935.8",13.3185513174114,-1.67008774875783,0.417456725322679,-4.00062484911918,6.31754451144793e-05,0.00926374964144285,"ZNF311"
"ENSG00000259863.2",12.4655140012424,-2.0118690411246,0.503470764340967,-3.99599973547242,6.44218055263176e-05,0.00937437929479056,"SH3RF3-AS1"
"ENSG00000261655.1",24.1547089717607,-1.66127402000976,0.416426292776683,-3.98935909865963,6.62520595731069e-05,0.00959075799177738,""
"ENSG00000237380.8",6.04266392066256,-2.52656078796503,0.634461622961063,-3.98221215677861,6.82767901229507e-05,0.00983291360435628,"HOXD-AS2"
"ENSG00000162722.9",28.6026570800149,1.63986764161774,0.412143315864865,3.97887719755094,6.92414914760915e-05,0.00992070784795138,"TRIM58"
"ENSG00000310428.1",2.58099538861973,2.33895197904306,0.588201166383732,3.97644906660586,6.99519727942641e-05,0.00997136820356604,""
"ENSG00000265107.4",25.6807356574992,-1.39247824493609,0.350292134822246,-3.97519129466808,7.03227083346535e-05,0.00997333070132937,"GJA5"
"ENSG00000214274.11",15.0453238747575,-1.16546345759178,0.293300827689338,-3.9736112126701,7.07910812587948e-05,0.00998905060247206,"ANG"
"ENSG00000181523.14",730.226831064975,0.365000656081918,0.0920260412541605,3.96627575311914,7.30043963930205e-05,0.0102122681359198,"SGSH"
"ENSG00000196275.17",22.7643023931105,1.49586639329965,0.377177272905771,3.96595049795952,7.31040347608707e-05,0.0102122681359198,"GTF2IRD2"
"ENSG00000234350.8",34.2270800074558,1.05382806699035,0.265859440907537,3.96385422083566,7.37492987471651e-05,0.0102286524548568,"ERICH2-DT"
"ENSG00000288955.2",14.5889714043036,1.30657035103864,0.329676074850791,3.96319433137509,7.39535343384188e-05,0.0102286524548568,""
"ENSG00000213853.11",569.410955949318,-0.499490076639544,0.126486371696425,-3.9489635914164,7.84902874424677e-05,0.0108026607923897,"EMP2"
"ENSG00000267223.2",7.31292778658535,1.50182433639537,0.380627091940192,3.94565801593375,7.95811294233186e-05,0.0108991037988142,""
"ENSG00000163395.17",115.590674783017,-3.01273914238668,0.764187532658353,-3.94240813103345,8.06675533156858e-05,0.0109940037662778,"IGFN1"
"ENSG00000254226.7",14.4744834217696,-1.56092107302611,0.396201510749127,-3.9397150961761,8.15784313734824e-05,0.0110641737579792,"LINC01933"
"ENSG00000246985.9",83.5619239299582,1.00283222836335,0.254844925486014,3.93506845957733,8.31729846399464e-05,0.0112259421152438,"SOCS2-AS1"
"ENSG00000298646.1",4.0536595054994,-2.83839549088693,0.72228876758792,-3.92972398057045,8.50434274339946e-05,0.0114232130724922,""
"ENSG00000166265.13",493.976125145756,-0.740227668695737,0.188674098976344,-3.9233136541362,8.73393248441818e-05,0.0116754707981894,"CYYR1"
"ENSG00000174343.6",10.3483043008175,-1.17385209059995,0.299385695309573,-3.92086899604923,8.82302210038323e-05,0.0117384006886956,"CHRNA9"
"ENSG00000246792.3",18.4562976834392,-0.959821596636086,0.245476253181104,-3.91003848314388,9.22814180027026e-05,0.0122191968605569,""
"ENSG00000206530.11",211.249506318966,0.894352859738516,0.22887428939095,3.90761610715844,9.32112520769786e-05,0.0122840998668807,"CFAP44"
"ENSG00000287180.1",5.02778172386357,1.24023052120163,0.317951917487553,3.90068577350279,9.59205867714923e-05,0.0125818087972241,""
"ENSG00000132793.13",161.800235205946,-0.974466888505736,0.249971381525538,-3.89831380919971,9.68648374271358e-05,0.0125874729901244,"LPIN3"
"ENSG00000206140.12",46.5002549459444,0.877411615782008,0.225036528957592,3.89897417919806,9.66010741643202e-05,0.0125874729901244,"TMEM191C"
"ENSG00000134330.19",53.8221921584097,-1.37897080254476,0.353957586304513,-3.89586452134527,9.78490757651597e-05,0.0126565061472352,"IAH1"
"ENSG00000152583.14",824.190226457547,-1.27803437959658,0.328277993085318,-3.89314668213054,9.89522795783046e-05,0.0126900998733959,"SPARCL1"
"ENSG00000168843.15",70.262054044509,1.29688064013078,0.333132485209394,3.89298761817123,9.90172079315761e-05,0.0126900998733959,"FSTL5"
"ENSG00000158055.17",22.8621626425796,-1.45848313693662,0.375038226338823,-3.88889194356143,0.000100702938536667,0.012788815453527,"GRHL3"
"ENSG00000272636.6",117.686900965108,-1.84339559931081,0.473933684262493,-3.88956442751983,0.000100424305813432,0.012788815453527,"DOC2B"
"ENSG00000086619.15",232.517909493465,-0.680234487281013,0.175059905910691,-3.88572405395924,0.000102025345738847,0.0128981273058718,"ERO1B"
"ENSG00000067113.18",145.433654618608,-0.514421420144811,0.132430369634727,-3.88446714725407,0.000102554558172294,0.0129066297332239,"PLPP1"
"ENSG00000136114.18",76.2186574264359,-1.01125402213401,0.260558724260247,-3.88109830137166,0.000103985796392773,0.0129211202840415,"THSD1"
"ENSG00000157399.18",87.0637009683648,-1.35090585263393,0.348281213310492,-3.8787789895219,0.000104982078974818,0.0129211202840415,"ARSL"
"ENSG00000168140.6",278.882820375195,-1.39815714679778,0.360438406165124,-3.87904596980504,0.000104866937940149,0.0129211202840415,"VASN"
"ENSG00000231764.12",15.9540064948966,3.56519674271941,0.918476434816384,3.8816420406389,0.000103753522617629,0.0129211202840415,"DLX6-AS1"
"ENSG00000307294.1",4.98350816969891,2.43756415310638,0.628241006272104,3.87998256842633,0.000104463951150061,0.0129211202840415,""
"ENSG00000294331.1",2.80122196357955,-1.50302187701839,0.387654701084929,-3.87721823780772,0.000105657577909085,0.0129472239877278,""
"ENSG00000215559.9",4.71447460793028,2.43141161029626,0.627886510531134,3.87237433758453,0.000107780247884976,0.0131496608980714,"ANKRD20A11P"
"ENSG00000112238.12",79.8583350874164,-2.77384366050557,0.717399866306826,-3.86652380461864,0.000110397692644916,0.0132599897297879,"PRDM13"
"ENSG00000127252.8",60.9088389134952,-1.05744676660852,0.27343936348205,-3.86720753421419,0.000110088735784518,0.0132599897297879,"PLAAT1"
"ENSG00000164949.9",195.011132079986,-0.669345791370374,0.173178203596319,-3.86506949183184,0.000111057575316596,0.0132599897297879,"GEM"
"ENSG00000205929.12",170.279477229559,1.36650972875972,0.353224748894499,3.86866926237908,0.000109430958676697,0.0132599897297879,"EPCIP"
"ENSG00000293194.2",20.5925077131705,-1.26344129884268,0.32684503985604,-3.86556668994935,0.000110831558214029,0.0132599897297879,""
"ENSG00000134574.13",1781.80844587549,-0.909616711516111,0.235493859248313,-3.86259206256831,0.000112190264695482,0.013262731686334,"DDB2"
"ENSG00000149809.18",1544.22395791076,0.572241669042524,0.148175869863381,3.86190861960274,0.000112504649760591,0.013262731686334,"TM7SF2"
"ENSG00000248746.7",42.3748625657647,-2.29012058789922,0.592944388288307,-3.86228562599313,0.000112331123481273,0.013262731686334,"ACTN3"
"ENSG00000106006.6",6.76961501182204,-3.03968426450048,0.787971744876599,-3.85760566196002,0.000114503185266553,0.0134416155174883,"HOXA6"
"ENSG00000120068.8",808.85194893318,-2.50186551923389,0.649668254382174,-3.85098933549267,0.000117641622237205,0.0136949553486886,"HOXB8"
"ENSG00000164331.11",541.698293346201,-0.414445844833417,0.107599160373329,-3.85175723858295,0.000117273251559047,0.0136949553486886,"ANKRA2"
"ENSG00000101974.15",1344.24485511766,0.385975172914215,0.100277149548784,3.84908401017562,0.000118560343589796,0.0137446366786527,"ATP11C"
"ENSG00000013375.18",1738.90156571731,-0.421316293724798,0.109512558625196,-3.84719614822206,0.000119477313967739,0.0137886662556388,"PGM3"
"ENSG00000182752.10",1599.26093532677,-1.50868765957931,0.392246443700069,-3.84627492182676,0.000119927194964753,0.0137886662556388,"PAPPA"
"ENSG00000288675.1",35.516947507265,0.515319125019,0.134078952949932,3.84340057616226,0.000121341170218334,0.0138940612898772,"PANO1"
"ENSG00000137252.10",7.88027933815402,2.53739986339308,0.660445922161274,3.84194947421218,0.000122060966314337,0.0139194340320663,"HCRTR2"
"ENSG00000136535.15",19.1761293147518,3.11221722794678,0.811083478558517,3.83711086493576,0.000124490279821257,0.0139421580507174,"TBR1"
"ENSG00000137460.11",281.804277670689,-1.37706661038592,0.358697677858425,-3.83907311195205,0.000123499654277649,0.0139421580507174,"FHDC1"
"ENSG00000139874.7",3.06017817696098,-2.74732204492457,0.716084660433351,-3.83658832080271,0.000124755342448883,0.0139421580507174,"SSTR1"
"ENSG00000145217.15",91.6719412031293,0.805593298015129,0.209872978360039,3.8384803241946,0.000123798132568745,0.0139421580507174,"SLC26A1"
"ENSG00000287670.2",8.43327112310969,-1.11810820175184,0.291331431898216,-3.83792505486494,0.000124078336435699,0.0139421580507174,""
"ENSG00000077942.20",3639.06287177485,-0.953576927212341,0.248676235902627,-3.83461219666252,0.000125762557257446,0.0139987254470749,"FBLN1"
"ENSG00000137166.19",4273.93614034286,0.402537282956965,0.105173489974102,3.82736451035413,0.000129522637376967,0.0143274408074532,"FOXP4"
"ENSG00000146938.17",1478.06800577494,0.679055044120587,0.177440310932806,3.82694913320872,0.000129741312297708,0.0143274408074532,"NLGN4X"
"ENSG00000253595.7",6.33564599373914,-2.57360722237667,0.674047407215873,-3.81813978486596,0.000134461734941085,0.0147902614666101,"LINC01300"
"ENSG00000188199.11",23.947763703622,0.826768033186316,0.216600510205239,3.81701793962958,0.000135074352339222,0.0147993816862961,"NUTM2B"
"ENSG00000227388.4",16.5903347832592,-1.0285083672656,0.26965100273922,-3.81422044352741,0.000136613483703281,0.0149095473483827,""
"ENSG00000187773.9",4.51266419758152,-3.35644005877897,0.880526602831135,-3.81185536926095,0.000137927577720408,0.0149667062405083,"DIPK1C"
"ENSG00000288674.1",27.5969547816902,0.938582301584761,0.246259652201827,3.81135233966596,0.000138208604819469,0.0149667062405083,""
"ENSG00000293752.1",16.4919170171813,-1.87586527322918,0.492509645478343,-3.80878890484931,0.00013964911398509,0.0150643111800364,""
"ENSG00000265962.3",12.0709472548058,1.30760779723794,0.343835898105466,3.80299964152333,0.000142954562590897,0.0153615674008734,"GACAT2"
"ENSG00000290960.2",375.161701989343,-1.34782494897774,0.354581639862565,-3.80116959665524,0.000144014683072228,0.0154161924534674,""
"ENSG00000170915.10",565.051877489273,-0.394598407970179,0.103977003282805,-3.79505463238748,0.000147610948595287,0.0156809973110408,"PAQR8"
"ENSG00000310059.1",54.6878395065766,-1.65879551947073,0.437059459587377,-3.79535434614957,0.000147432731345301,0.0156809973110408,""
"ENSG00000291064.2",188.052429095153,-0.724475442493242,0.191051144842108,-3.79204973145791,0.00014940898374432,0.015811884836487,""
"ENSG00000116678.20",223.064790132506,-0.809695120109535,0.213774973333479,-3.78760482335061,0.000152106519642427,0.0160366190652444,"LEPR"
"ENSG00000188315.8",235.255624504845,0.321324717629362,0.084859376511762,3.78655524984707,0.000152750144547231,0.0160439334154326,"C3orf62"
"ENSG00000128645.16",1.3252737483445,-2.75869665319566,0.729209576804627,-3.78313277958332,0.000154866744301313,0.0160848400335851,"HOXD1"
"ENSG00000167528.14",630.532934224534,0.396955630778984,0.104902557148054,3.78404151024404,0.000154302071025856,0.0160848400335851,"ZNF641"
"ENSG00000205038.12",36.2206812467832,1.87636011652903,0.495797958911542,3.78452569802491,0.000154001995058634,0.0160848400335851,"PKHD1L1"
"ENSG00000135074.17",683.655309508189,-0.442828293222107,0.117258906298984,-3.77650028640891,0.000159047376782979,0.0163971389665669,"ADAM19"
"ENSG00000164023.16",49.2440074494716,-1.29312736835476,0.342382876733119,-3.77684591207734,0.000158826922475886,0.0163971389665669,"SGMS2"
"ENSG00000125848.11",1124.50765308616,0.938257292992031,0.248619652958559,3.77386615187827,0.000160737021474709,0.0164803076645033,"FLRT3"
"ENSG00000248905.10",60.8091557110075,-1.78761199865379,0.473749301211178,-3.77332904572867,0.000161083610742703,0.0164803076645033,"FMN1"
"ENSG00000249505.1",26.8993519909036,1.09814674380323,0.29109301973372,3.77249425220765,0.000161623690900674,0.0164803076645033,"JMJD4P1"
"ENSG00000172819.18",119.990060345998,-1.63563364554087,0.434343686614648,-3.76575899672743,0.000166043899435637,0.0168265045819984,"RARG"
"ENSG00000187955.14",1696.85052866903,-1.95070851778488,0.518049176767137,-3.76548907954683,0.000166223388977113,0.0168265045819984,"COL14A1"
"ENSG00000185215.12",163.841343638534,-1.26704805833577,0.337632944586392,-3.75273822845675,0.000174913477857676,0.0176231019573229,"TNFAIP2"
"ENSG00000259803.8",19.0543938669439,-1.71462280956015,0.456975930537477,-3.75210748527495,0.000175354248331572,0.0176231019573229,"SLC22A31"
"ENSG00000155858.6",573.371714195674,-0.28987327317122,0.0773129484414519,-3.74934961109054,0.00017729377877936,0.0177159088386184,"LSM11"
"ENSG00000232389.1",119.637682525358,1.0798875952753,0.288047358827801,3.74899321996865,0.000177545884778022,0.0177159088386184,""
"ENSG00000184613.12",4435.95664960816,0.958253103826139,0.255932981260436,3.74415637682517,0.000181000902336844,0.0179963850903527,"NELL2"
"ENSG00000123119.13",18.284570852418,-1.05846934514237,0.283099011951136,-3.73886626395242,0.000184852026846349,0.0182494020426154,"NECAB1"
"ENSG00000163291.15",1068.01308570366,-0.370684708527271,0.0991326703557607,-3.73927896017512,0.000184548841657428,0.0182494020426154,"PAQR3"
"ENSG00000211455.9",1547.71950410902,-0.47870504577281,0.128129756531682,-3.73609580421268,0.000186899485025605,0.0182579885039524,"STK38L"
"ENSG00000235904.4",26.9970337003734,-1.4185677839115,0.379610410917576,-3.73690431851594,0.000186299774971626,0.0182579885039524,"RBMS3-AS3"
"ENSG00000260027.5",164.685922176221,-2.40444765247215,0.643337003019194,-3.73746207848768,0.000185887115108985,0.0182579885039524,"HOXB7"
"ENSG00000173559.16",80.9693638168754,-1.10594191984596,0.296187410805278,-3.73392615452195,0.00018851778901401,0.0183519111751304,"NABP1"
"ENSG00000102174.10",53.1818006216246,1.02433767054898,0.274563010877997,3.73079267769302,0.000190878254895278,0.0185171790399971,"PHEX"
"ENSG00000182871.17",3432.73484305888,-1.28396107133742,0.344240892585186,-3.72983308779821,0.000191606657060591,0.0185235238464216,"COL18A1"
"ENSG00000280169.1",5.1725213429694,1.16552569664462,0.312591984357203,3.72858472056264,0.000192558173537966,0.0185513200361284,""
"ENSG00000286311.2",54.0841485514559,0.563561793480962,0.151314586532991,3.72443798310276,0.000195750824526622,0.0187940972042931,""
"ENSG00000293470.3",16.0833467553147,-1.75990413013114,0.472804888826515,-3.72226297088247,0.000197445229036731,0.0188918570344425,""
"ENSG00000008441.19",38.8136692118803,1.80613644020936,0.485411160778406,3.72083830399169,0.000198562549600293,0.0189339217518177,"NFIX"
"ENSG00000003989.19",185.092290662925,-0.779694786480851,0.209801434269854,-3.71634631190358,0.00020212449412505,0.0191429025130839,"SLC7A2"
"ENSG00000170275.16",2133.79886745664,-0.572609950363541,0.154067226155578,-3.71662400013171,0.000201902570783729,0.0191429025130839,"CRTAP"
"ENSG00000105997.24",387.525199148741,-1.22989679899317,0.331367353395873,-3.711581078791,0.000205968670308335,0.0194410766207587,"HOXA3"
"ENSG00000143333.8",252.941158641397,-0.955824308621878,0.257606700502716,-3.7104015802252,0.00020693073435568,0.0194661204954995,"RGS16"
"ENSG00000124212.7",389.729887112923,-1.38098735027185,0.372455409235847,-3.70779243911417,0.000209073909244179,0.0195361737470673,"PTGIS"
"ENSG00000137502.11",512.824369010888,-0.725682953331731,0.195683306478696,-3.70845610895652,0.000208526795816071,0.0195361737470673,"RAB30"
"ENSG00000102172.17",6699.99834119978,1.0517129443436,0.283724382364136,3.70681199684071,0.000209884629727892,0.0195465555665585,"SMS"
